Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Arganda del Rey;28051-28031-28052;2017;7;28;Madrid;33.5 (17:40);20.0 (06:40);26.8;39 (14:20);19 (19:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;28;Madrid;38.5 (16:30);18.7 (08:00);28.6;32 (18:20);15 (16:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;28;Madrid;37.1 (17:00);17.3 (07:50);27.2;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;28;Madrid;38.0 (16:20);22.4 (08:20);30.2;34 (15:40);13 (16:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;28;Madrid;38.1 (17:10);16.5 (08:10);27.3;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;28;Madrid;29.9 (17:40);13.3 (07:20);21.6;40 (22:40);25 (02:50);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;28;Madrid;35.8 (18:20);21.2 (07:30);28.5;40 (02:50);20 (02:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;28;Madrid;37.1 (16:10);21.5 (07:30);29.3;38 (16:40);17 (05:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;28;Madrid;33.9 (16:40);18.1 (07:50);26;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;28;Madrid;35.6 (17:20);22.6 (06:50);29.1;8 (03:30);2 (04:20);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;28;Madrid;36.3 (17:50);22.1 (05:50);29.2;36 (15:00);19 (14:40);0;0;0;0;0
Valdemorillo;28015;2017;7;28;Madrid;36.3 (17:50);22.1 (05:50);29.2;36 (15:00);19 (14:40);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;29;Madrid;26.0 (17:00);13.7 (06:20);19.8;30 (18:50);21 (08:10);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;29;Madrid;36.8 (17:50);16.4 (07:20);26.6;26 (15:50);11 (14:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;29;Madrid;31.6 (16:30);11.8 (07:30);21.7;34 (16:40);13 (12:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;29;Madrid;32.8 (18:20);13.4 (06:40);23.1;33 (15:10);15 (15:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;29;Madrid;29.5 (17:50);15.6 (08:00);22.6;29 (14:30);12 (14:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;29;Madrid;35.0 (18:30);18.4 (03:00);26.7;26 (18:40);12 (17:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;29;Madrid;37.4 (17:40);18.8 (07:30);28.1;46 (12:20);23 (15:20);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;29;Madrid;38.1 (17:20);16.4 (07:20);27.2;40 (16:20);21 (17:30);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;29;Madrid;33.6 (17:10);20.5 (07:00);27;32 (15:50);16 (19:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;29;Madrid;38.8 (17:40);18.5 (07:50);28.6;34 (17:10);18 (17:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;29;Madrid;37.7 (17:30);16.4 (07:40);27.1;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;29;Madrid;37.7 (16:00);22.5 (08:10);30.1;28 (17:40);12 (17:50);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;29;Madrid;37.3 (17:00);15.7 (07:40);26.5;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;29;Madrid;29.1 (17:30);15.1 (07:20);22.1;69 (00:10);26 (16:00);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;29;Madrid;34.1 (18:30);20.8 (06:50);27.4;34 (03:50);19 (04:00);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;29;Madrid;36.8 (17:30);21.5 (07:20);29.1;40 (15:20);16 (18:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;29;Madrid;33.7 (17:50);17.9 (06:30);25.8;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;29;Madrid;35.8 (18:20);20.3 (07:40);28;8 (15:30);2 (03:50);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;29;Madrid;36.3 (17:50);21.8 (07:40);29;36 (16:30);17 (16:30);0;0;0;0;0
Valdemorillo;28015;2017;7;29;Madrid;36.3 (17:50);21.8 (07:40);29;36 (16:30);17 (16:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;30;Madrid;26.7 (18:00);13.8 (07:10);20.3;42 (04:30);22 (04:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;30;Madrid;38.5 (17:20);18.6 (07:40);28.6;28 (19:50);15 (19:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;30;Madrid;31.9 (16:30);11.6 (07:10);21.8;33 (14:10);11 (13:50);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;30;Madrid;33.2 (17:50);14.2 (07:40);23.7;35 (14:30);18 (14:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;30;Madrid;29.6 (16:50);13.7 (07:10);21.7;25 (13:50);11 (11:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;30;Madrid;34.2 (17:40);18.2 (05:30);26.2;30 (13:30);10 (15:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;30;Madrid;36.9 (17:40);18.3 (06:20);27.6;68 (16:00);30 (16:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;30;Madrid;37.8 (16:40);17.5 (07:30);27.6;37 (14:20);23 (15:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;30;Madrid;32.7 (17:00);20.3 (07:20);26.5;49 (16:40);26 (19:30);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;30;Madrid;37.3 (17:20);19.4 (07:30);28.3;46 (18:10);21 (14:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;30;Madrid;36.4 (18:20);17.6 (07:10);27;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;30;Madrid;37.2 (16:20);22.9 (07:20);30.1;39 (17:20);19 (17:40);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;30;Madrid;38.0 (16:50);17.2 (08:10);27.6;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;30;Madrid;29.2 (15:40);13.8 (07:40);21.5;39 (14:20);23 (01:20);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;30;Madrid;34.7 (17:20);21.6 (07:30);28.2;41 (18:20);18 (18:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;30;Madrid;36.1 (16:20);22.5 (07:20);29.3;53 (16:50);25 (17:30);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;30;Madrid;32.5 (17:10);18.6 (07:00);25.6;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;30;Madrid;34.1 (15:20);20.9 (07:40);27.5;19 (16:30);3 (16:30);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;30;Madrid;35.4 (16:30);21.4 (07:30);28.4;49 (16:00);24 (17:00);0;0;0;0;0
Valdemorillo;28015;2017;7;30;Madrid;35.4 (16:30);21.4 (07:30);28.4;49 (16:00);24 (17:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;7;31;Madrid;23.9 (15:40);12.1 (23:59);18;60 (13:20);35 (12:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;7;31;Madrid;35.8 (17:40);17.2 (06:10);26.5;35 (18:00);15 (20:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;7;31;Madrid;30.9 (15:10);9.7 (07:20);20.3;44 (22:50);19 (22:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;7;31;Madrid;31.1 (17:10);12.3 (06:00);21.7;44 (16:10);22 (15:30);0;0;0;0;0
Somosierra;28020-28021-28024;2017;7;31;Madrid;26.8 (17:30);15.9 (01:20);21.3;42 (16:50);18 (17:10);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;7;31;Madrid;31.2 (15:20);16.8 (07:00);24;33 (14:20);9 (16:50);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;7;31;Madrid;34.1 (15:50);17.9 (07:50);26;0;0;0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;7;31;Madrid;35.7 (17:40);17.1 (07:30);26.4;39 (16:40);24 (20:10);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;7;31;Madrid;29.8 (16:30);19.3 (06:20);24.5;44 (14:20);21 (14:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;7;31;Madrid;34.6 (16:30);18.4 (07:30);26.5;44 (16:00);21 (16:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;7;31;Madrid;33.3 (16:50);16.4 (07:30);24.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;7;31;Madrid;34.8 (14:50);21.5 (07:40);28.1;40 (15:30);18 (15:20);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;7;31;Madrid;35.7 (15:40);16.5 (07:30);26.1;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;7;31;Madrid;27.5 (15:30);14.8 (23:59);21.2;51 (21:30);32 (22:30);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;7;31;Madrid;31.8 (17:30);18.1 (07:10);24.9;47 (22:40);26 (22:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;7;31;Madrid;33.4 (16:20);18.5 (06:20);26;49 (13:10);23 (13:20);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;7;31;Madrid;29.9 (16:50);16.7 (07:30);23.3;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;7;31;Madrid;31.5 (16:10);17.6 (07:30);24.6;6 (12:20);2 (14:20);0;0;0;0;0
Robledo de Chavela;28016-28006;2017;7;31;Madrid;32.5 (17:10);19.1 (07:30);25.8;60 (19:00);24 (16:20);0;0;0;0;0
Valdemorillo;28015;2017;7;31;Madrid;32.5 (17:10);19.1 (07:30);25.8;60 (19:00);24 (16:20);0;0;0;0;0
