Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Somosierra;28020-28021-28024;2017;1;29;Madrid;5.0 (22:40);0.2 (00:30);2.6;26 (22:10);7 (14:20);12;0;1.9;5.7;4.4
Madrid. El Goloso;28029-28036-28046;2017;1;29;Madrid;7.3 (23:20);1.3 (04:30);4.3;9 (22:00);4 (22:00);1;0;0;0.2;0.8
Madrid Aeropuerto;28055-28050-28033;2017;1;29;Madrid;9.2 (20:40);1.4 (04:00);5.3;30 (21:40);15 (23:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;29;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;1;29;Madrid;9.7 (17:20);2.9 (00:30);6.3;25 (17:20);16 (17:20);1.2;0;0;0;1.2
Colmenar Viejo;28039-28038-28032;2017;1;29;Madrid;5.1 (14:00);1.0 (07:30);3;14 (17:50);9 (17:50);1.4;0;0.1;0.3;1
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;29;Madrid;8.4 (23:59);3.1 (08:10);5.7;0;0;1.2;0;0.1;0.2;0.9
Pozuelo de Alarcón;28030-28028-28026;2017;1;29;Madrid;8.3 (22:30);2.4 (04:30);5.4;0;0;1;0;0;0.2;0.8
Madrid. Retiro;28001-28004-28009;2017;1;29;Madrid;9.0 (19:10);4.9 (04:10);7;23 (22:20);8 (17:50);1.4;0;0.1;0.1;1.2
Tielmes;28002-28003-28043;2017;1;29;Madrid;9.7 (15:30);1.9 (01:00);5.8;0;0;0.8;0;0.2;0;0.6
Puerto Alto del León;28049-28054-28053;2017;1;29;Madrid;3.9 (23:40);-1.5 (03:30);1.2;31 (23:20);22 (01:20);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;29;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;29;Madrid;7.0 (14:10);1.4 (04:00);4.2;15 (00:40);9 (00:40);3;0;0.1;0.8;2.1
Rozas de Puerto Real;28017-28007;2017;1;29;Madrid;7.1 (23:59);4.2 (01:10);5.6;0;0;2;0;1.2;0.4;0.4
Robledo de Chavela;28016-28006;2017;1;29;Madrid;0;0;0;17 (01:50);8 (01:20);0;0;0;0;
Valdemorillo;28015;2017;1;29;Madrid;6.7 (15:20);2.6 (05:30);4.6;14 (01:40);8 (01:00);2;0;0;0.6;1.4
Puerto de Navacerrada;28048-28047-28023;2017;1;30;Madrid;5.8 (12:30);0.2 (23:10);3;55 (23:00);36 (21:10);5.4;3.8;1.4;0;0.2
Aranjuez;28025-28041-28054;2017;1;30;Madrid;13.2 (16:20);8.1 (23:59);10.7;17 (11:20);10 (11:20);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;30;Madrid;13.3 (13:40);3.3 (07:40);8.3;23 (02:30);9 (11:00);2.2;1.8;0.4;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;30;Madrid;8.7 (11:20);2.9 (00:00);5.8;17 (12:30);8 (12:30);0.5;0.3;0.1;0;0.1
Somosierra;28020-28021-28024;2017;1;30;Madrid;7.6 (14:00);3.7 (23:59);5.6;27 (23:59);15 (23:50);4.9;1.1;3.5;0.1;0.2
Madrid. El Goloso;28029-28036-28046;2017;1;30;Madrid;9.6 (15:40);6.4 (05:30);8;10 (15:50);5 (12:30);0.4;0.2;0.2;0;0
Madrid Aeropuerto;28055-28050-28033;2017;1;30;Madrid;11.6 (16:40);7.1 (06:30);9.4;32 (16:50);15 (17:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;30;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;1;30;Madrid;12.1 (15:20);8.8 (00:00);10.5;19 (16:00);13 (03:50);0.2;0;0;0.2;0
Colmenar Viejo;28039-28038-28032;2017;1;30;Madrid;7.2 (14:30);4.6 (00:10);5.9;17 (23:00);9 (23:00);0.3;0.2;0.1;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;30;Madrid;11.2 (16:00);8.2 (08:40);9.7;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;30;Madrid;11.4 (17:10);7.3 (22:10);9.3;0;0;1.2;0.6;0.4;0.2;0
Madrid. Retiro;28001-28004-28009;2017;1;30;Madrid;11.8 (16:00);8.8 (09:00);10.3;21 (01:30);7 (00:50);0;0;0;0;0
Tielmes;28002-28003-28043;2017;1;30;Madrid;11.6 (16:00);7.6 (23:59);9.6;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;30;Madrid;6.5 (12:50);2.2 (22:40);4.4;49 (01:30);33 (02:10);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;30;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;30;Madrid;9.4 (15:20);5.0 (07:50);7.2;13 (11:00);8 (11:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;30;Madrid;8.8 (16:50);6.3 (23:40);7.6;0;0;0.4;0.2;0.2;0;0
Robledo de Chavela;28016-28006;2017;1;30;Madrid;0;0;0;26 (16:20);16 (15:20);0;0;0;0;
Valdemorillo;28015;2017;1;30;Madrid;9.9 (17:20);5.3 (09:40);7.6;14 (00:30);9 (12:20);0.2;0;0.2;0;0
Puerto de Navacerrada;28048-28047-28023;2017;1;31;Madrid;3.8 (14:40);-1.1 (08:40);1.3;59 (23:30);36 (02:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;1;31;Madrid;16.5 (16:30);3.2 (07:20);9.9;38 (05:40);12 (06:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;1;31;Madrid;10.5 (16:30);-1.4 (07:10);4.6;16 (23:10);5 (12:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;1;31;Madrid;10.3 (14:10);-0.3 (23:10);5;16 (13:40);8 (15:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;1;31;Madrid;8.6 (15:20);2.7 (09:30);5.7;37 (21:20);20 (04:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;1;31;Madrid;12.3 (16:50);4.8 (23:59);8.6;14 (14:20);7 (14:20);0.2;0;0;0.2;0
Madrid Aeropuerto;28055-28050-28033;2017;1;31;Madrid;14.4 (16:40);5.2 (08:00);9.8;15 (13:40);10 (21:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;1;31;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;1;31;Madrid;15.9 (16:40);4.9 (23:59);10.4;14 (15:10);8 (07:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;1;31;Madrid;10.2 (16:20);4.5 (09:30);7.3;12 (03:10);8 (03:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;1;31;Madrid;14.3 (16:10);5.6 (23:50);10;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;1;31;Madrid;14.8 (16:40);4.7 (22:50);9.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;1;31;Madrid;14.0 (16:50);8.3 (07:50);11.2;17 (14:40);7 (15:40);0.1;0;0;0;0.1
Tielmes;28002-28003-28043;2017;1;31;Madrid;15.6 (15:20);4.5 (07:20);10.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;1;31;Madrid;3.7 (15:50);1.5 (08:50);2.6;36 (12:10);21 (07:20);0;0;0;0;
Alpedrete;28019-28014-28012;2017;1;31;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;1;31;Madrid;12.7 (15:50);5.9 (22:00);9.3;19 (11:20);12 (12:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;1;31;Madrid;11.8 (16:30);6.0 (00:50);8.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;1;31;Madrid;0;0;0;20 (13:00);13 (14:50);0;0;0;0;
Valdemorillo;28015;2017;1;31;Madrid;12.4 (15:40);6.2 (01:10);9.3;16 (11:30);9 (14:00);0;0;0;0;0
