Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Puerto Alto del León;28049-28054-28053;2017;8;28;Madrid;20.1 (00:00);14.8 (14:40);17.5;31 (13:00);18 (13:00);45.4;0.2;11.4;32.8;1
Alpedrete;28019-28014-28012;2017;8;28;Madrid;21.2 (02:30);14.1 (14:40);17.7;42 (14:30);15 (22:30);24.1;0;7.4;15;1.7
Torrelodones;28018-28010-28008;2017;8;28;Madrid;20.5 (00:00);14.3 (14:30);17.4;0;0;38.4;9;1.8;27.6;0
Rozas de Puerto Real;28017-28007;2017;8;28;Madrid;21.3 (00:30);15.6 (23:50);18.4;0;0;19.5;3.1;2;14.2;0.2
Robledo de Chavela;28016-28006;2017;8;28;Madrid;21.0 (00:00);15.9 (23:00);18.4;24 (15:20);15 (15:20);27.2;1.2;14.6;11.2;0.2
Valdemorillo;28015;2017;8;28;Madrid;21.0 (00:00);15.9 (23:00);18.4;24 (15:20);15 (15:20);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;8;29;Madrid;0;0;0;0;0;0;0.4;0;0;
Aranjuez;28025-28041-28054;2017;8;29;Madrid;26.1 (18:30);15.0 (08:00);20.6;27 (00:10);17 (00:10);0.7;0;0;0.7;0
Rascafría;28034-28035-28040;2017;8;29;Madrid;23.7 (16:40);10.3 (22:40);17;23 (19:20);9 (14:30);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;8;29;Madrid;23.8 (17:00);11.8 (07:50);17.8;35 (19:10);18 (19:00);0.9;0.3;0.2;0.2;0.2
Somosierra;28020-28021-28024;2017;8;29;Madrid;20.5 (16:50);10.1 (06:00);15.3;40 (19:20);14 (19:20);1.2;0;0.1;0.5;0.6
Madrid. El Goloso;28029-28036-28046;2017;8;29;Madrid;23.0 (17:00);14.1 (07:30);18.6;17 (20:00);9 (20:00);0.2;0;0;0;0.2
Madrid Aeropuerto;28055-28050-28033;2017;8;29;Madrid;26.7 (16:40);14.9 (08:00);20.8;37 (17:00);21 (18:20);2.2;2.2;0;0;0
Alcala de Henares;28022-28027-28037;2017;8;29;Madrid;26.2 (16:30);15.4 (08:00);20.8;27 (17:40);21 (17:20);4;3.8;0.2;0;0
Arganda del Rey;28051-28031-28052;2017;8;29;Madrid;22.8 (17:10);13.2 (03:00);18;39 (22:30);19 (01:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;8;29;Madrid;25.6 (15:30);15.2 (04:40);20.4;32 (01:20);15 (01:20);0.2;0;0;0.2;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;8;29;Madrid;25.1 (16:50);14.3 (07:50);19.7;0;0;0.2;0;0;0.2;0
Pozuelo de Alarcón;28030-28028-28026;2017;8;29;Madrid;25.7 (16:00);16.4 (07:40);21.1;21 (01:10);10 (01:10);0;0;0;0;
Madrid. Retiro;28001-28004-28009;2017;8;29;Madrid;26.7 (15:40);14.7 (08:10);20.7;0;0;0.2;0.2;0;0;0
Tielmes;28002-28003-28043;2017;8;29;Madrid;18.2 (17:00);10.5 (05:00);14.4;50 (02:00);24 (00:50);0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;8;29;Madrid;25.2 (16:40);14.4 (04:40);19.8;24 (16:10);14 (20:30);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;8;29;Madrid;26.3 (16:30);14.8 (06:40);20.5;28 (01:50);14 (01:40);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;8;29;Madrid;19.7 (14:20);13.9 (01:50);16.8;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;8;29;Madrid;23.8 (18:40);15.6 (00:10);19.7;0;0;0.3;0.1;0.1;0.1;0
Robledo de Chavela;28016-28006;2017;8;29;Madrid;24.6 (17:10);15.3 (02:40);20;23 (01:50);13 (17:50);0.2;0.2;0;0;0
Valdemorillo;28015;2017;8;29;Madrid;23.8 (18:40);15.6 (00:10);19.7;0;0;0.3;0.1;0.1;0.1;0
Puerto de Navacerrada;28048-28047-28023;2017;8;30;Madrid;0;0;0;0;0;0;0;0;0;
Aranjuez;28025-28041-28054;2017;8;30;Madrid;28.0 (18:20);14.0 (07:20);21;22 (16:20);11 (16:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;8;30;Madrid;22.0 (15:10);9.5 (03:20);15.8;25 (23:00);9 (16:00);3.2;1.8;0.2;0.2;1
Buitrago del Lozoya;28003-28045-28044;2017;8;30;Madrid;21.7 (15:00);12.1 (00:10);16.9;30 (15:10);13 (23:50);0.4;0.1;0;0.2;0.1
Somosierra;28020-28021-28024;2017;8;30;Madrid;19.5 (13:30);10.6 (01:20);15.1;26 (14:10);12 (14:10);13.4;0.3;6.6;4.2;2.3
Madrid. El Goloso;28029-28036-28046;2017;8;30;Madrid;24.0 (17:30);14.3 (04:00);19.2;23 (16:30);9 (16:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;8;30;Madrid;26.9 (17:00);16.4 (04:50);21.6;52 (16:40);21 (16:30);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;8;30;Madrid;27.6 (17:40);16.6 (07:00);22.1;30 (19:10);21 (18:40);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;8;30;Madrid;23.4 (16:20);14.1 (07:50);18.8;32 (15:40);14 (17:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;8;30;Madrid;27.7 (17:30);16.5 (05:00);22.1;31 (15:20);14 (15:20);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;8;30;Madrid;26.8 (18:20);14.8 (04:50);20.8;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;8;30;Madrid;27.0 (16:00);17.9 (08:50);22.4;25 (17:10);11 (18:00);0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;8;30;Madrid;27.5 (16:20);16.0 (08:00);21.8;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;8;30;Madrid;19.5 (16:10);10.0 (08:00);14.8;43 (23:00);25 (23:00);6.4;3.9;0;0;2.5
Puerto Alto del León;28049-28054-28053;2017;8;30;Madrid;25.3 (15:30);15.9 (01:50);20.6;27 (17:20);15 (23:20);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;8;30;Madrid;26.7 (17:50);15.8 (08:20);21.3;34 (15:50);16 (16:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;8;30;Madrid;22.7 (16:00);12.7 (05:50);17.7;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;8;30;Madrid;24.7 (16:20);14.0 (08:00);19.4;0;0;0.2;0.1;0;0.1;0
Robledo de Chavela;28016-28006;2017;8;30;Madrid;0;0;0;0;0;0;0;0;0;0
Valdemorillo;28015;2017;8;30;Madrid;24.7 (16:20);14.0 (08:00);19.4;0;0;0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;8;31;Madrid;0;0;0;0;0;0;0;0;0;
Aranjuez;28025-28041-28054;2017;8;31;Madrid;30.3 (17:40);13.8 (08:00);22;22 (14:30);9 (14:30);0;0;0;0;0
Rascafría;28034-28035-28040;2017;8;31;Madrid;24.4 (16:30);10.8 (08:10);17.6;24 (13:40);9 (15:10);1.4;1.4;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;8;31;Madrid;23.4 (16:20);13.2 (06:30);18.3;27 (00:10);15 (00:20);0.4;0.1;0.1;0.2;0
Somosierra;28020-28021-28024;2017;8;31;Madrid;20.3 (18:00);10.8 (03:00);15.5;23 (17:40);6 (17:20);3.9;3.9;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;8;31;Madrid;26.1 (17:40);15.7 (07:50);20.9;21 (17:10);9 (16:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;8;31;Madrid;28.6 (17:50);17.4 (07:20);23;30 (16:10);18 (22:00);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;8;31;Madrid;30.4 (18:50);16.7 (05:10);23.6;24 (22:20);15 (22:20);0;0;0;0;0
Arganda del Rey;28051-28031-28052;2017;8;31;Madrid;23.5 (15:40);14.1 (07:20);18.8;31 (02:30);16 (02:20);0.6;0.5;0.1;0;0
Colmenar Viejo;28039-28038-28032;2017;8;31;Madrid;29.0 (18:40);17.4 (07:40);23.2;30 (23:50);16 (23:59);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;8;31;Madrid;29.1 (17:50);16.7 (06:40);22.9;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;8;31;Madrid;28.3 (16:00);18.7 (07:40);23.5;26 (22:50);13 (23:30);0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;8;31;Madrid;28.7 (16:50);14.7 (07:40);21.7;0;0;0;0;0;0;0
Tielmes;28002-28003-28043;2017;8;31;Madrid;19.7 (17:50);10.2 (04:40);15;35 (01:40);24 (01:20);1.3;1.3;0;0;0
Puerto Alto del León;28049-28054-28053;2017;8;31;Madrid;27.7 (18:00);15.6 (07:50);21.7;28 (01:50);14 (04:40);0.4;0.4;0;0;0
Alpedrete;28019-28014-28012;2017;8;31;Madrid;28.1 (17:00);15.2 (08:10);21.7;31 (00:30);17 (00:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;8;31;Madrid;25.8 (17:30);13.8 (07:10);19.8;0;0;0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;8;31;Madrid;27.0 (16:20);16.1 (08:00);21.6;0;0;0.1;0;0.1;0;0
Robledo de Chavela;28016-28006;2017;8;31;Madrid;26.9 (16:20);15.8 (08:00);21.3;33 (02:20);19 (01:10);0;0;0;0;0
Valdemorillo;28015;2017;8;31;Madrid;27.0 (16:20);16.1 (08:00);21.6;0;0;0.1;0;0.1;0;0
