Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Puerto Alto del León;28049-28054-28053;2017;2;28;Madrid;5.2 (13:20);-0.1 (02:40);2.5;0;0;0;0;0;0;
Alpedrete;28019-28014-28012;2017;2;28;Madrid;13.0 (12:00);6.5 (05:10);9.8;46 (20:20);24 (21:00);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;2;28;Madrid;13.4 (13:50);5.3 (09:40);9.3;41 (18:10);21 (18:10);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;2;28;Madrid;7.8 (17:20);4.8 (06:40);6.3;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;2;28;Madrid;11.4 (16:40);5.3 (05:10);8.3;36 (15:50);20 (15:30);0;0;0;0;0
Valdemorillo;28015;2017;2;28;Madrid;11.5 (17:20);5.0 (06:50);8.3;48 (18:10);27 (18:20);0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
