Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Madrid. Retiro;28001-28004-28009;2017;4;29;Madrid;12.5 (20:10);8.0 (08:30);10.3;22 (02:40);11 (03:20);5.6;1.3;1.9;0.6;1.8
Tielmes;28002-28003-28043;2017;4;29;Madrid;13.5 (20:20);8.5 (07:10);11;0;0;0.6;0.6;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;29;Madrid;6.2 (19:50);1.7 (07:40);3.9;47 (00:30);26 (00:10);7.1;1.1;4.5;0.7;0.8
Alpedrete;28019-28014-28012;2017;4;29;Madrid;12.3 (20:00);6.3 (07:50);9.3;19 (02:50);10 (02:10);4.8;0.4;2.8;0.8;0.8
Torrelodones;28018-28010-28008;2017;4;29;Madrid;13.2 (19:50);6.5 (08:20);9.8;22 (03:20);12 (03:20);6.2;0.5;2.2;2.1;1.4
Rozas de Puerto Real;28017-28007;2017;4;29;Madrid;11.1 (19:50);6.0 (07:00);8.6;0;0;11.4;2.6;3.2;5.2;0.4
Robledo de Chavela;28016-28006;2017;4;29;Madrid;11.6 (18:40);6.6 (07:40);9.1;27 (15:30);14 (06:30);7.4;1.3;2.6;3.3;0.2
Valdemorillo;28015;2017;4;29;Madrid;11.7 (19:30);6.8 (07:00);9.3;19 (06:30);10 (07:30);9;0.8;3.4;3.8;1
Puerto de Navacerrada;28048-28047-28023;2017;4;30;Madrid;2.8 (04:30);-2.9 (23:59);-0.1;69 (20:50);36 (10:20);11.8;0;0;10.8;1
Aranjuez;28025-28041-28054;2017;4;30;Madrid;15.5 (19:10);8.9 (03:20);12.2;53 (20:10);26 (19:50);1.3;0;0;1.3;0
Rascafría;28034-28035-28040;2017;4;30;Madrid;12.4 (11:40);2.9 (23:59);7.6;52 (20:20);24 (20:50);15.6;0.2;0;14.2;1.2
Buitrago del Lozoya;28003-28045-28044;2017;4;30;Madrid;8.9 (12:20);4.0 (23:50);6.4;40 (19:40);21 (18:40);3.9;0.3;0;3.5;0.1
Somosierra;28020-28021-28024;2017;4;30;Madrid;5.7 (00:10);0.0 (23:20);2.8;43 (13:10);21 (10:10);19.7;0;0.8;18.8;0.1
Madrid. El Goloso;28029-28036-28046;2017;4;30;Madrid;11.4 (16:40);7.3 (08:40);9.3;37 (20:00);17 (22:50);3.8;0;0;1.2;2.6
Madrid Aeropuerto;28055-28050-28033;2017;4;30;Madrid;14.9 (17:40);9.0 (23:59);11.9;72 (12:30);36 (13:00);1.7;0.5;0;0.5;0.7
Alcala de Henares;28022-28027-28037;2017;4;30;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;30;Madrid;15.6 (18:50);8.8 (04:20);12.2;69 (19:00);38 (19:00);1.4;0.4;0;0.8;0.2
Colmenar Viejo;28039-28038-28032;2017;4;30;Madrid;11.0 (19:10);4.5 (09:30);7.8;62 (07:10);29 (12:40);1;0;0;1;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;30;Madrid;14.3 (17:20);7.4 (08:10);10.9;0;0;2.8;0.4;0;1.9;0.5
Pozuelo de Alarcón;28030-28028-28026;2017;4;30;Madrid;13.3 (17:10);8.0 (08:00);10.7;0;0;1.8;0.2;0.2;0.8;0.6
Madrid. Retiro;28001-28004-28009;2017;4;30;Madrid;14.3 (18:00);8.3 (08:00);11.3;53 (18:20);21 (11:00);1;0.5;0;0.4;0.1
Tielmes;28002-28003-28043;2017;4;30;Madrid;14.2 (19:10);7.9 (04:20);11;0;0;0.4;0;0;0.4;0
Puerto Alto del León;28049-28054-28053;2017;4;30;Madrid;5.1 (15:00);-1.0 (23:40);2;86 (20:40);53 (20:40);7.8;0;0;7.3;0.5
Alpedrete;28019-28014-28012;2017;4;30;Madrid;11.4 (18:20);5.8 (23:59);8.6;51 (17:40);24 (17:40);1.4;0;0;1.4;0
Torrelodones;28018-28010-28008;2017;4;30;Madrid;12.7 (16:20);6.0 (23:50);9.3;66 (20:20);30 (20:30);4.3;0;0;3.7;0.6
Rozas de Puerto Real;28017-28007;2017;4;30;Madrid;11.3 (17:50);4.7 (07:50);8;0;0;4.6;0;1.2;3.2;0.2
Robledo de Chavela;28016-28006;2017;4;30;Madrid;12.2 (16:50);6.7 (08:30);9.4;54 (16:10);32 (16:00);2.4;0;0;1.1;1.3
Valdemorillo;28015;2017;4;30;Madrid;11.6 (16:20);6.3 (08:40);9;43 (20:10);24 (11:10);1.2;0;0;0.8;0.4
Puerto de Navacerrada;28048-28047-28023;2017;4;31;Madrid;3.8 (14:40);-1.1 (08:40);1.3;59 (23:30);36 (02:30);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;4;31;Madrid;16.5 (16:30);3.2 (07:20);9.9;38 (05:40);12 (06:00);0;0;0;0;0
Rascafría;28034-28035-28040;2017;4;31;Madrid;10.5 (16:30);-1.4 (07:10);4.6;16 (23:10);5 (12:10);0;0;0;0;0
Buitrago del Lozoya;28003-28045-28044;2017;4;31;Madrid;10.3 (14:10);-0.3 (23:10);5;16 (13:40);8 (15:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;4;31;Madrid;8.6 (15:20);2.7 (09:30);5.7;37 (21:20);20 (04:20);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;4;31;Madrid;12.3 (16:50);4.8 (23:59);8.6;14 (14:20);7 (14:20);0.2;0;0;0.2;0
Madrid Aeropuerto;28055-28050-28033;2017;4;31;Madrid;14.4 (16:40);5.2 (08:00);9.8;15 (13:40);10 (21:10);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;4;31;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;4;31;Madrid;15.9 (16:40);4.9 (23:59);10.4;14 (15:10);8 (07:50);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;4;31;Madrid;10.2 (16:20);4.5 (09:30);7.3;12 (03:10);8 (03:10);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;4;31;Madrid;14.3 (16:10);5.6 (23:50);10;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;4;31;Madrid;14.8 (16:40);4.7 (22:50);9.8;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;4;31;Madrid;14.0 (16:50);8.3 (07:50);11.2;17 (14:40);7 (15:40);0.1;0;0;0;0.1
Tielmes;28002-28003-28043;2017;4;31;Madrid;15.6 (15:20);4.5 (07:20);10.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;4;31;Madrid;3.7 (15:50);1.5 (08:50);2.6;36 (12:10);21 (07:20);0;0;0;0;
Alpedrete;28019-28014-28012;2017;4;31;Madrid;0;0;0;0;0;0;0;0;0;
Torrelodones;28018-28010-28008;2017;4;31;Madrid;12.7 (15:50);5.9 (22:00);9.3;19 (11:20);12 (12:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;4;31;Madrid;11.8 (16:30);6.0 (00:50);8.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;4;31;Madrid;0;0;0;20 (13:00);13 (14:50);0;0;0;0;
Valdemorillo;28015;2017;4;31;Madrid;12.4 (15:40);6.2 (01:10);9.3;16 (11:30);9 (14:00);0;0;0;0;0
