Estación;cp;Año;Mes;Dia;Provincia;Temperatura máxima (ºC);Temperatura mínima (ºC);Temperatura media (ºC);Racha (km/h);Velocidad máxima (km/h);Precipitación 00-24h (mm);Precipitación 00-06h (mm);Precipitación 06-12h (mm);Precipitación 12-18h (mm);Precipitación 18-24h (mm)
Alcala de Henares;28022-28027-28037;2017;3;29;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;29;Madrid;21.2 (17:40);2.8 (07:30);12;22 (17:20);10 (18:20);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;3;29;Madrid;16.3 (17:10);6.1 (08:10);11.2;39 (19:40);11 (17:00);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;29;Madrid;20.0 (17:10);2.9 (07:50);11.5;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;29;Madrid;20.8 (18:30);2.0 (06:20);11.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;3;29;Madrid;20.3 (17:40);6.8 (08:10);13.5;17 (16:40);8 (15:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;3;29;Madrid;20.4 (17:40);1.8 (07:50);11.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;29;Madrid;12.7 (16:10);3.6 (03:40);8.1;27 (14:10);15 (13:50);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;3;29;Madrid;20.6 (16:50);3.5 (08:10);12.1;21 (18:20);7 (13:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;29;Madrid;19.6 (18:20);3.5 (06:30);11.6;24 (16:10);9 (14:00);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;29;Madrid;17.3 (17:40);4.5 (07:30);10.9;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;29;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;29;Madrid;19.0 (17:30);4.8 (08:10);11.9;21 (15:20);10 (17:00);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;30;Madrid;9.7 (14:30);2.8 (05:30);6.2;58 (15:40);30 (09:20);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;3;30;Madrid;23.4 (15:30);4.4 (06:50);13.9;25 (13:50);13 (09:40);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;30;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;30;Madrid;17.1 (16:00);0.4 (06:40);8.8;33 (15:40);16 (16:20);0;0;0;0;0
Somosierra;28020-28021-28024;2017;3;30;Madrid;13.8 (15:30);4.4 (06:30);9.1;44 (14:00);20 (13:40);0;0;0;0;0
Madrid. El Goloso;28029-28036-28046;2017;3;30;Madrid;19.8 (18:50);4.4 (05:40);12.1;22 (14:50);12 (16:10);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;30;Madrid;20.8 (19:00);3.9 (08:00);12.3;37 (21:10);19 (19:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;3;30;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;30;Madrid;23.2 (15:40);3.9 (07:40);13.6;26 (16:20);17 (19:10);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;3;30;Madrid;16.9 (18:30);8.9 (08:00);12.9;36 (07:20);15 (15:50);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;30;Madrid;20.6 (16:10);4.1 (08:00);12.4;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;30;Madrid;21.6 (18:20);3.4 (07:00);12.5;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;3;30;Madrid;21.3 (18:30);9.4 (07:40);15.3;24 (17:00);10 (17:00);0;0;0;0;0
Tielmes;28002-28003-28043;2017;3;30;Madrid;22.7 (15:50);4.2 (08:10);13.5;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;30;Madrid;13.0 (18:10);4.8 (07:30);8.9;41 (16:00);24 (15:10);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;3;30;Madrid;19.8 (14:50);5.3 (07:50);12.5;23 (15:10);11 (15:10);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;30;Madrid;20.8 (16:10);6.0 (07:00);13.4;36 (14:50);10 (15:40);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;30;Madrid;17.9 (17:30);6.6 (07:30);12.2;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;30;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;30;Madrid;19.3 (16:20);7.2 (07:50);13.2;26 (16:00);13 (16:30);0;0;0;0;0
Puerto de Navacerrada;28048-28047-28023;2017;3;31;Madrid;9.4 (17:00);0.5 (23:59);4.9;50 (13:30);31 (13:40);0;0;0;0;0
Aranjuez;28025-28041-28054;2017;3;31;Madrid;20.2 (14:40);8.9 (08:20);14.6;50 (19:00);23 (15:50);0;0;0;0;0
Rascafría;28034-28035-28040;2017;3;31;Madrid;0;0;0;0;0;0;0;0;0;
Buitrago del Lozoya;28003-28045-28044;2017;3;31;Madrid;15.7 (17:30);4.0 (08:30);9.8;38 (23:20);20 (23:20);4.1;0;0;4.1;0
Somosierra;28020-28021-28024;2017;3;31;Madrid;12.5 (16:50);3.7 (23:40);8.1;39 (16:40);16 (16:40);4.8;0;0;4.8;0
Madrid. El Goloso;28029-28036-28046;2017;3;31;Madrid;17.7 (17:30);8.9 (08:10);13.3;45 (16:00);18 (15:00);0;0;0;0;0
Madrid Aeropuerto;28055-28050-28033;2017;3;31;Madrid;19.2 (16:30);9.8 (08:00);14.5;67 (15:20);41 (15:40);0;0;0;0;0
Alcala de Henares;28022-28027-28037;2017;3;31;Madrid;0;0;0;0;0;0;0;0;0;
Arganda del Rey;28051-28031-28052;2017;3;31;Madrid;19.7 (16:40);8.9 (08:50);14.3;53 (15:20);38 (16:00);0;0;0;0;0
Colmenar Viejo;28039-28038-28032;2017;3;31;Madrid;15.9 (17:30);7.6 (23:40);11.7;57 (13:30);32 (13:40);0;0;0;0;0
Madrid. Ciudad Universitaria;28011-28013-28005;2017;3;31;Madrid;19.3 (15:30);10.0 (08:20);14.6;0;0;0;0;0;0;0
Pozuelo de Alarcón;28030-28028-28026;2017;3;31;Madrid;19.2 (17:20);9.5 (08:40);14.4;0;0;0;0;0;0;0
Madrid. Retiro;28001-28004-28009;2017;3;31;Madrid;19.7 (16:20);11.1 (08:00);15.4;56 (16:10);22 (17:30);0;0;0;0;0
Tielmes;28002-28003-28043;2017;3;31;Madrid;19.8 (16:30);8.5 (08:40);14.1;0;0;0;0;0;0;0
Puerto Alto del León;28049-28054-28053;2017;3;31;Madrid;12.8 (16:30);2.9 (23:50);7.9;56 (23:50);38 (23:59);0;0;0;0;0
Alpedrete;28019-28014-28012;2017;3;31;Madrid;18.3 (18:00);8.1 (08:20);13.2;43 (13:10);19 (13:50);0;0;0;0;0
Torrelodones;28018-28010-28008;2017;3;31;Madrid;18.4 (16:30);7.0 (08:10);12.7;61 (14:00);32 (14:20);0;0;0;0;0
Rozas de Puerto Real;28017-28007;2017;3;31;Madrid;14.9 (16:10);7.2 (23:30);11;0;0;0;0;0;0;0
Robledo de Chavela;28016-28006;2017;3;31;Madrid;0;0;0;0;0;0;0;0;0;
Valdemorillo;28015;2017;3;31;Madrid;17.3 (17:00);7.9 (08:30);12.6;52 (13:50);30 (13:40);0.2;0;0;0;0.2
